SessionID,UserID,Timestamp,PageType,DeviceType,ReferralSource,TimeOnPage_seconds,ItemsInCart,Purchased
S11369,U799,2024-09-18 07:13:59,Home,Mobile,Ads,39,0,0
S11370,U536,2024-06-05 19:57:05,Home,Mobile,Social,42,0,0
S11371,U866,2024-03-10 07:55:56,Product,Mobile,Direct,112,1,0
S11372,U442,2024-04-29 12:22:20,Home,Mobile,Direct,57,0,0
S11373,U394,2024-03-17 10:50:55,Product,Mobile,Social,156,2,0
S11374,U732,2024-03-29 06:57:39,Home,Mobile,Direct,30,0,0
S11375,U624,2024-11-17 00:49:51,Product,Mobile,Ads,103,2,0
S11376,U223,2024-10-25 10:30:13,Home,Mobile,Ads,9,0,0
S11377,U114,2024-04-24 03:06:35,Home,Mobile,Direct,14,0,0
S11378,U571,2024-06-29 12:07:31,Cart,Mobile,Direct,92,4,1
S11379,U611,2024-07-21 22:13:42,Cart,Desktop,Ads,73,1,1
S11380,U985,2024-10-16 17:52:11,Home,Mobile,Social,29,0,0
S11381,U515,2024-07-31 03:53:39,Home,Mobile,Ads,34,0,0
S11382,U782,2024-11-17 20:56:00,Product,Desktop,Direct,175,0,0
S11383,U816,2024-02-26 07:12:24,Product,Mobile,Ads,39,1,0
S11384,U735,2024-02-12 14:00:31,Home,Mobile,Direct,39,0,0
S11385,U803,2024-09-12 05:56:05,Home,Mobile,Direct,26,0,0
S11386,U529,2024-10-05 07:25:11,Product,Desktop,Social,117,0,0
S11387,U764,2024-09-03 21:26:51,Product,Mobile,Ads,175,1,0
S11388,U469,2024-08-14 05:16:03,Home,Mobile,Ads,54,0,0
S11389,U628,2024-02-14 06:11:54,Product,Mobile,Ads,29,1,0
S11390,U429,2024-12-19 04:25:16,Home,Desktop,Social,25,0,0
S11391,U607,2024-02-18 12:28:58,Home,Desktop,Ads,38,0,0
S11392,U738,2024-10-17 21:26:52,Home,Mobile,Ads,35,0,0
S11393,U404,2024-04-30 11:24:54,Product,Mobile,Ads,52,1,0
S11394,U655,2024-07-14 03:23:26,Cart,Mobile,Ads,75,2,0
S11395,U557,2024-10-29 16:18:14,Product,Mobile,Social,92,3,0
S11396,U800,2024-08-17 17:23:30,Product,Mobile,Ads,40,0,0
S11397,U624,2024-11-28 09:44:18,Home,Desktop,Ads,26,0,0
S11398,U850,2024-03-07 06:11:31,Cart,Desktop,Ads,33,2,0
S11399,U370,2024-05-20 05:34:55,Home,Tablet,Social,5,0,0
S11400,U987,2024-12-25 21:02:42,Product,Mobile,Direct,55,1,0
S11401,U413,2024-10-18 23:08:07,Cart,Desktop,Social,209,1,0
S11402,U868,2024-10-08 23:02:34,Product,Mobile,Direct,176,0,0
S11403,U322,2024-10-31 07:16:52,Product,Mobile,Direct,172,0,0
S11404,U297,2024-12-01 07:20:17,Home,Mobile,Ads,20,0,0
S11405,U123,2024-05-26 07:54:35,Product,Mobile,Ads,167,1,0
S11406,U107,2024-12-26 07:44:49,Cart,Tablet,Ads,269,1,0
S11407,U889,2024-12-26 02:29:25,Product,Desktop,Social,176,2,0
S11408,U184,2024-08-29 17:37:24,Product,Tablet,Ads,81,1,0
S11409,U749,2024-03-11 16:36:52,Product,Mobile,Direct,151,0,0
S11410,U470,2024-07-15 16:13:15,Home,Mobile,Social,53,0,0
S11411,U709,2024-01-25 14:54:17,Product,Mobile,Ads,97,1,0
S11412,U922,2024-07-19 22:46:32,Cart,Mobile,Social,104,4,0
S11413,U726,2024-06-19 10:37:28,Home,Mobile,Direct,29,0,0
S11414,U463,2024-08-05 14:24:21,Product,Tablet,Social,29,1,0
S11415,U261,2024-11-22 19:26:12,Home,Mobile,Social,53,0,0
S11416,U282,2024-11-22 06:32:58,Product,Desktop,Direct,37,0,0
S11417,U772,2024-09-24 12:47:05,Product,Mobile,Direct,121,1,0
S11418,U767,2024-05-22 03:57:00,Product,Desktop,Direct,44,0,0
S11419,U864,2024-03-24 16:40:18,Home,Mobile,Ads,21,0,0
S11420,U187,2024-08-24 06:51:09,Cart,Tablet,Direct,62,1,0
S11421,U913,2024-06-16 01:29:12,Home,Mobile,Direct,27,0,0
S11422,U502,2024-11-27 12:42:41,Home,Mobile,Direct,13,0,0
S11423,U750,2024-11-25 02:06:29,Product,Mobile,Ads,156,1,0
S11424,U310,2024-07-11 22:43:05,Home,Mobile,Direct,7,0,0
S11425,U317,2024-06-09 17:04:08,Home,Tablet,Ads,20,0,0
S11426,U230,2024-05-29 21:35:24,Product,Mobile,Direct,112,0,0
S11427,U441,2024-12-29 02:23:09,Home,Tablet,Direct,48,0,0
S11428,U883,2024-01-26 22:09:16,Home,Mobile,Direct,59,0,0
S11429,U286,2024-03-13 09:16:10,Home,Desktop,Direct,44,0,0
S11430,U556,2024-03-01 22:18:19,Home,Desktop,Direct,30,0,0
S11431,U998,2024-04-24 05:20:56,Home,Desktop,Social,42,0,0
S11432,U923,2024-07-24 02:36:07,Home,Desktop,Direct,39,0,0
S11433,U188,2024-08-16 16:40:46,Home,Desktop,Ads,27,0,0
S11434,U364,2024-05-11 12:52:12,Home,Tablet,Direct,8,0,0
S11435,U150,2024-06-14 22:10:28,Home,Desktop,Direct,46,0,0
S11436,U775,2024-01-28 21:08:11,Product,Desktop,Direct,61,2,0
S11437,U528,2024-02-11 07:30:24,Home,Desktop,Direct,55,0,0
S11438,U286,2024-11-20 02:02:08,Product,Desktop,Ads,61,1,0
S11439,U673,2024-11-09 16:43:47,Product,Mobile,Direct,171,1,0
S11440,U217,2024-03-29 23:23:28,Cart,Tablet,Social,67,4,0
S11441,U295,2024-02-13 04:54:14,Home,Mobile,Ads,37,0,0
S11442,U460,2024-11-08 04:09:34,Home,Desktop,Social,48,0,0
S11443,U369,2024-05-07 03:44:45,Product,Mobile,Social,170,2,0
S11444,U129,2024-09-23 22:19:11,Product,Mobile,Direct,76,0,0
S11445,U599,2024-11-29 03:48:23,Cart,Desktop,Direct,283,3,1
S11446,U493,2024-10-23 04:11:40,Home,Mobile,Direct,5,0,0
S11447,U828,2024-06-12 00:36:07,Home,Mobile,Direct,12,0,0
S11448,U282,2024-08-02 05:56:03,Product,Mobile,Ads,89,1,0
S11449,U775,2024-04-24 03:30:49,Product,Mobile,Ads,123,0,0
S11450,U306,2024-12-20 06:38:49,Home,Mobile,Ads,33,0,0
S11451,U428,2024-03-28 10:16:59,Home,Mobile,Direct,39,0,0
S11452,U543,2024-02-12 09:12:11,Home,Desktop,Direct,22,0,0
S11453,U766,2024-10-02 11:48:49,Home,Mobile,Direct,44,0,0
S11454,U999,2024-08-02 10:55:14,Product,Mobile,Direct,163,1,0
S11455,U679,2024-02-21 17:55:48,Product,Mobile,Ads,151,3,0
S11456,U435,2024-09-04 00:20:38,Home,Mobile,Direct,15,0,0
S11457,U906,2024-07-13 09:56:48,Home,Mobile,Ads,45,0,0
S11458,U725,2024-04-14 05:27:05,Home,Mobile,Ads,37,0,0
S11459,U549,2024-01-21 01:18:28,Cart,Desktop,Ads,284,4,0
S11460,U681,2024-09-15 14:30:59,Home,Mobile,Direct,20,0,0
S11461,U708,2024-10-17 06:17:20,Home,Mobile,Social,13,0,0
S11462,U731,2024-03-25 12:47:51,Home,Desktop,Ads,15,0,0
S11463,U565,2024-11-29 01:07:32,Product,Mobile,Ads,168,3,0
S11464,U852,2024-11-08 21:14:00,Home,Desktop,Direct,37,0,0
S11465,U217,2024-12-07 03:45:33,Cart,Mobile,Direct,213,1,1
S11466,U769,2024-09-19 04:30:38,Cart,Mobile,Direct,82,1,1
S11467,U619,2024-04-07 01:29:53,Home,Desktop,Social,44,0,0
S11468,U622,2024-01-29 05:41:05,Product,Desktop,Ads,93,2,0
S11469,U199,2024-09-26 22:33:03,Product,Mobile,Ads,86,2,0
S11470,U213,2024-01-18 01:36:35,Home,Mobile,Ads,37,0,0
S11471,U383,2024-09-28 01:36:22,Product,Mobile,Social,154,2,0
S11472,U893,2024-11-23 09:56:12,Product,Mobile,Direct,46,1,0
S11473,U947,2024-12-19 13:21:15,Product,Mobile,Ads,154,0,0
S11474,U188,2024-01-03 22:34:49,Home,Mobile,Ads,5,0,0
S11475,U511,2024-05-17 07:47:12,Product,Mobile,Social,98,0,0
S11476,U516,2024-05-12 14:22:41,Home,Mobile,Direct,34,0,0
S11477,U970,2024-01-01 01:28:14,Home,Tablet,Ads,34,0,0
S11478,U768,2024-12-22 19:41:02,Home,Mobile,Ads,12,0,0
S11479,U415,2024-04-03 04:36:09,Home,Mobile,Direct,28,0,0
S11480,U477,2024-05-06 13:54:56,Cart,Mobile,Ads,288,3,1
S11481,U180,2024-11-22 10:30:52,Product,Mobile,Direct,55,0,0
S11482,U671,2024-01-28 21:41:16,Product,Desktop,Direct,131,1,0
S11483,U574,2024-06-10 15:10:14,Product,Tablet,Social,69,0,0
S11484,U342,2024-06-22 19:23:14,Cart,Mobile,Direct,145,2,1
S11485,U937,2024-11-19 15:30:34,Home,Desktop,Ads,16,0,0
S11486,U978,2024-12-20 12:54:10,Home,Mobile,Social,38,0,0
S11487,U217,2024-09-26 18:23:22,Cart,Desktop,Ads,105,3,0
S11488,U780,2024-01-08 18:26:42,Home,Tablet,Direct,48,0,0
S11489,U237,2024-03-29 06:42:37,Home,Desktop,Social,28,0,0
S11490,U649,2024-02-01 15:17:25,Home,Tablet,Direct,8,0,0
S11491,U549,2024-05-26 17:10:38,Product,Desktop,Direct,100,1,0
S11492,U425,2024-07-26 22:17:00,Product,Desktop,Direct,96,0,0
S11493,U357,2024-02-25 23:04:55,Home,Desktop,Social,13,0,0
S11494,U707,2024-10-05 02:54:02,Cart,Mobile,Social,101,1,1
S11495,U701,2024-06-01 08:53:11,Home,Desktop,Social,21,0,0
S11496,U280,2024-07-31 18:10:36,Product,Mobile,Ads,47,0,0
S11497,U959,2024-02-19 08:20:31,Home,Mobile,Direct,55,0,0
S11498,U218,2024-06-05 12:43:37,Product,Desktop,Social,71,1,0
S11499,U284,2024-08-22 04:22:44,Home,Desktop,Ads,50,0,0
S11500,U589,2024-03-29 21:03:42,Home,Mobile,Social,18,0,0
S11501,U274,2024-06-03 04:28:20,Home,Desktop,Direct,50,0,0
S11502,U943,2024-01-02 03:51:42,Product,Desktop,Social,67,1,0
S11503,U618,2024-07-23 16:53:09,Home,Tablet,Social,45,0,0
S11504,U249,2024-01-28 07:23:40,Product,Desktop,Social,112,0,0
S11505,U293,2024-10-11 23:10:29,Home,Mobile,Direct,7,0,0
S11506,U719,2024-05-06 08:21:38,Cart,Desktop,Ads,223,2,1
S11507,U357,2024-12-03 21:07:16,Home,Mobile,Direct,31,0,0
S11508,U364,2024-01-10 15:05:42,Product,Mobile,Ads,164,1,0
S11509,U198,2024-06-06 04:18:42,Cart,Desktop,Ads,291,2,1
S11510,U886,2024-10-19 18:03:06,Home,Mobile,Direct,43,0,0
S11511,U326,2024-03-26 00:41:02,Home,Mobile,Social,51,0,0
S11512,U372,2024-11-05 20:26:06,Home,Mobile,Social,22,0,0
S11513,U922,2024-12-05 06:49:44,Product,Mobile,Social,61,1,0
S11514,U126,2024-09-26 09:34:34,Product,Desktop,Direct,63,3,0
S11515,U870,2024-02-21 04:10:18,Product,Desktop,Direct,66,0,0
S11516,U153,2024-07-13 11:48:15,Product,Mobile,Direct,35,2,0
S11517,U382,2024-02-28 09:30:58,Cart,Mobile,Social,194,3,1
S11518,U992,2024-06-28 09:31:40,Home,Mobile,Ads,56,0,0
S11519,U555,2024-03-28 15:38:16,Home,Mobile,Social,57,0,0
S11520,U163,2024-02-04 16:34:56,Product,Desktop,Direct,132,2,0
S11521,U907,2024-08-03 17:07:30,Home,Mobile,Direct,38,0,0
S11522,U806,2024-05-31 00:36:40,Home,Mobile,Direct,55,0,0
S11523,U213,2024-02-25 12:41:26,Home,Desktop,Social,56,0,0
S11524,U245,2024-06-06 14:08:14,Home,Mobile,Direct,10,0,0
S11525,U781,2024-08-15 04:56:32,Home,Mobile,Ads,32,0,0
S11526,U243,2024-12-08 13:04:51,Home,Mobile,Direct,32,0,0
S11527,U767,2024-12-06 09:27:27,Home,Mobile,Direct,17,0,0
S11528,U237,2024-09-15 14:42:07,Home,Mobile,Ads,45,0,0
S11529,U313,2024-04-08 12:15:01,Home,Mobile,Direct,16,0,0
S11530,U410,2024-09-21 04:25:24,Cart,Mobile,Direct,278,2,1
S11531,U757,2024-12-23 08:02:29,Home,Mobile,Direct,59,0,0
S11532,U107,2024-05-13 10:34:37,Home,Tablet,Social,58,0,0
S11533,U809,2024-05-27 12:49:01,Home,Mobile,Direct,6,0,0
S11534,U487,2024-02-05 20:46:24,Home,Mobile,Direct,12,0,0
S11535,U686,2024-05-14 23:28:25,Product,Desktop,Ads,82,2,0
S11536,U641,2024-08-25 19:41:22,Home,Mobile,Ads,12,0,0
S11537,U432,2024-03-15 22:40:41,Cart,Desktop,Direct,160,3,0
S11538,U786,2024-01-30 20:18:09,Home,Mobile,Ads,13,0,0
S11539,U332,2024-11-12 07:39:45,Home,Desktop,Direct,17,0,0
S11540,U281,2024-05-11 19:03:25,Home,Mobile,Ads,13,0,0
S11541,U996,2024-02-07 20:49:44,Cart,Tablet,Ads,81,3,0
S11542,U419,2024-01-25 14:42:18,Home,Desktop,Direct,48,0,0
S11543,U913,2024-09-10 09:21:41,Product,Desktop,Ads,114,1,0
S11544,U659,2024-06-25 13:45:52,Home,Mobile,Direct,49,0,0
S11545,U765,2024-03-03 00:41:43,Product,Desktop,Ads,82,0,0
S11546,U572,2024-03-29 05:29:24,Home,Tablet,Direct,35,0,0
S11547,U758,2024-02-09 22:45:15,Home,Mobile,Direct,21,0,0
S11548,U132,2024-07-04 22:22:20,Home,Desktop,Ads,51,0,0
S11549,U862,2024-01-03 09:59:40,Home,Mobile,Ads,58,0,0
S11550,U297,2024-04-01 21:36:05,Cart,Mobile,Social,96,3,0
S11551,U849,2024-05-04 00:28:13,Home,Desktop,Direct,50,0,0
S11552,U431,2024-04-22 18:16:58,Cart,Mobile,Direct,167,2,0
S11553,U449,2024-12-02 14:22:21,Cart,Desktop,Ads,122,1,1
S11554,U251,2024-05-16 08:41:35,Product,Mobile,Direct,42,1,0
S11555,U340,2024-03-22 23:25:01,Product,Tablet,Direct,107,1,0
S11556,U537,2024-02-08 15:46:34,Product,Desktop,Direct,175,3,0
S11557,U226,2024-09-17 15:07:31,Product,Mobile,Direct,55,0,0
S11558,U813,2024-12-03 06:11:10,Product,Mobile,Ads,126,0,0
S11559,U623,2024-03-11 01:32:21,Product,Mobile,Direct,86,0,0
S11560,U843,2024-09-02 11:25:33,Home,Tablet,Direct,57,0,0
S11561,U178,2024-02-10 07:52:44,Home,Mobile,Ads,22,0,0
S11562,U778,2024-10-10 20:01:11,Home,Mobile,Ads,50,0,0
S11563,U311,2024-01-19 03:21:28,Product,Desktop,Direct,175,1,0
S11564,U745,2024-09-07 10:17:28,Product,Tablet,Social,143,1,0
S11565,U265,2024-01-07 22:39:07,Product,Desktop,Ads,127,1,0
S11566,U772,2024-12-23 05:59:58,Product,Mobile,Direct,149,1,0
S11567,U372,2024-04-01 17:44:17,Home,Mobile,Social,26,0,0
S11568,U531,2024-03-10 14:36:27,Cart,Tablet,Ads,93,4,1
S11569,U471,2024-07-29 18:48:03,Home,Desktop,Direct,11,0,0
S11570,U612,2024-01-15 01:24:55,Home,Mobile,Ads,10,0,0
S11571,U386,2024-04-20 04:20:38,Home,Mobile,Social,26,0,0
S11572,U688,2024-07-24 16:38:48,Product,Desktop,Direct,129,0,0
S11573,U379,2024-01-11 23:21:10,Product,Tablet,Ads,47,0,0
S11574,U129,2024-12-08 00:48:50,Home,Mobile,Direct,27,0,0
S11575,U361,2024-02-26 06:34:58,Product,Tablet,Social,89,2,0
S11576,U667,2024-08-14 08:30:28,Home,Mobile,Direct,59,0,0
S11577,U690,2024-08-01 15:10:02,Product,Desktop,Social,166,0,0
S11578,U762,2024-09-18 10:01:23,Product,Mobile,Social,62,2,0
S11579,U465,2024-10-23 22:52:21,Home,Mobile,Ads,33,0,0
S11580,U379,2024-01-21 23:54:46,Product,Desktop,Ads,48,0,0
S11581,U448,2024-04-17 15:49:33,Home,Mobile,Ads,59,0,0
S11582,U767,2024-10-20 09:57:41,Home,Mobile,Direct,11,0,0
S11583,U798,2024-06-21 19:08:18,Home,Desktop,Direct,48,0,0
S11584,U467,2024-11-19 05:27:23,Product,Mobile,Social,153,0,0
S11585,U413,2024-09-13 07:02:57,Home,Mobile,Ads,38,0,0
S11586,U637,2024-09-26 09:15:14,Product,Tablet,Direct,73,1,0
S11587,U150,2024-07-06 17:33:47,Home,Mobile,Direct,32,0,0
S11588,U280,2024-03-05 18:15:03,Product,Desktop,Direct,23,0,0
S11589,U111,2024-05-26 10:01:20,Cart,Desktop,Direct,90,3,1
S11590,U123,2024-08-19 06:57:10,Product,Mobile,Direct,56,1,0
S11591,U646,2024-07-18 16:16:50,Product,Mobile,Ads,107,1,0
S11592,U837,2024-10-23 01:58:13,Home,Mobile,Direct,5,0,0
S11593,U865,2024-05-02 19:23:08,Home,Mobile,Direct,16,0,0
S11594,U914,2024-06-17 09:44:12,Home,Desktop,Ads,12,0,0
S11595,U694,2024-09-12 19:01:38,Home,Tablet,Direct,23,0,0
S11596,U326,2024-06-13 15:46:29,Home,Desktop,Social,13,0,0
S11597,U576,2024-06-30 21:45:32,Home,Mobile,Social,32,0,0
S11598,U299,2024-04-25 12:22:32,Cart,Desktop,Direct,248,2,1
S11599,U445,2024-11-02 14:09:12,Home,Desktop,Ads,22,0,0
S11600,U311,2024-03-16 14:37:25,Product,Tablet,Direct,108,2,0
S11601,U864,2024-02-04 15:41:45,Cart,Mobile,Ads,244,1,1
S11602,U737,2024-12-31 16:33:29,Home,Mobile,Ads,40,0,0
S11603,U464,2024-04-01 00:40:24,Product,Mobile,Direct,119,1,0
S11604,U946,2024-09-20 12:13:19,Home,Mobile,Ads,21,0,0
S11605,U991,2024-02-29 02:19:53,Home,Tablet,Direct,14,0,0
S11606,U147,2024-06-21 19:07:23,Product,Desktop,Social,149,0,0
S11607,U580,2024-07-02 23:37:59,Home,Mobile,Direct,39,0,0
S11608,U480,2024-11-21 20:29:20,Home,Mobile,Ads,18,0,0
S11609,U630,2024-06-11 22:08:21,Home,Mobile,Direct,51,0,0
S11610,U332,2024-10-15 14:15:22,Home,Mobile,Ads,49,0,0
S11611,U389,2024-08-07 12:16:27,Home,Desktop,Ads,45,0,0
S11612,U662,2024-12-19 18:35:14,Home,Mobile,Social,6,0,0
S11613,U181,2024-09-08 03:57:40,Home,Tablet,Ads,23,0,0
S11614,U893,2024-03-16 04:08:24,Product,Mobile,Ads,108,0,0
S11615,U673,2024-10-23 18:49:34,Home,Mobile,Direct,5,0,0
S11616,U914,2024-08-19 12:51:15,Home,Mobile,Direct,6,0,0
S11617,U644,2024-11-05 20:33:34,Product,Mobile,Ads,157,1,0
S11618,U424,2024-04-18 18:31:57,Home,Mobile,Direct,23,0,0
S11619,U571,2024-02-13 03:00:09,Home,Desktop,Ads,46,0,0
S11620,U559,2024-04-12 13:49:43,Cart,Mobile,Direct,170,4,0
S11621,U126,2024-06-20 17:34:47,Home,Mobile,Direct,52,0,0
S11622,U205,2024-09-22 12:31:59,Home,Mobile,Direct,54,0,0
S11623,U950,2024-03-26 05:11:48,Home,Mobile,Ads,12,0,0
S11624,U779,2024-09-29 09:52:52,Cart,Mobile,Social,124,4,1
S11625,U653,2024-07-26 03:18:26,Cart,Mobile,Direct,86,1,1
S11626,U476,2024-08-06 20:00:54,Product,Tablet,Direct,89,0,0
S11627,U230,2024-12-11 13:25:32,Home,Mobile,Ads,22,0,0
S11628,U836,2024-07-13 13:38:15,Home,Desktop,Direct,53,0,0
S11629,U924,2024-01-02 11:11:57,Cart,Mobile,Direct,34,4,0
S11630,U630,2024-05-09 15:13:36,Home,Desktop,Direct,11,0,0
S11631,U833,2024-06-11 05:36:23,Cart,Desktop,Ads,231,2,0
S11632,U605,2024-12-24 16:04:56,Home,Tablet,Direct,55,0,0
S11633,U988,2024-10-29 04:22:05,Product,Desktop,Ads,157,1,0
S11634,U831,2024-11-26 04:09:14,Home,Desktop,Social,54,0,0
S11635,U932,2024-01-07 08:39:22,Home,Tablet,Ads,39,0,0
S11636,U816,2024-04-04 11:51:03,Home,Desktop,Direct,57,0,0
S11637,U513,2024-12-07 11:51:13,Home,Mobile,Ads,39,0,0
S11638,U724,2024-05-09 19:54:21,Product,Mobile,Social,141,1,0
S11639,U367,2024-10-28 02:58:59,Home,Mobile,Direct,49,0,0
S11640,U521,2024-09-25 09:29:14,Product,Desktop,Social,64,1,0
S11641,U759,2024-12-21 10:48:32,Product,Mobile,Direct,56,1,0
S11642,U577,2024-10-13 01:30:03,Home,Mobile,Ads,23,0,0
S11643,U993,2024-08-03 20:15:28,Product,Desktop,Ads,121,1,0
S11644,U691,2024-05-08 15:21:35,Home,Mobile,Direct,23,0,0
S11645,U645,2024-08-09 11:20:02,Product,Mobile,Ads,151,2,0
S11646,U777,2024-06-24 20:02:47,Product,Mobile,Direct,68,1,0
S11647,U971,2024-10-01 21:30:44,Home,Desktop,Ads,51,0,0
S11648,U907,2024-02-17 16:05:29,Home,Desktop,Social,55,0,0
S11649,U775,2024-04-15 20:18:42,Product,Mobile,Social,44,2,0
S11650,U901,2024-10-13 16:48:49,Product,Mobile,Ads,152,0,0
S11651,U603,2024-03-27 13:26:52,Home,Desktop,Direct,5,0,0
S11652,U422,2024-11-22 19:53:02,Cart,Mobile,Direct,140,4,1
S11653,U944,2024-11-28 02:27:51,Home,Mobile,Ads,47,0,0
S11654,U437,2024-05-29 05:10:35,Home,Tablet,Direct,22,0,0
S11655,U767,2024-01-14 18:32:01,Home,Desktop,Social,50,0,0
S11656,U342,2024-10-30 14:07:31,Product,Desktop,Direct,152,0,0
S11657,U160,2024-05-30 19:36:34,Home,Mobile,Ads,59,0,0
S11658,U251,2024-08-10 06:40:04,Product,Mobile,Social,113,1,0
S11659,U475,2024-01-16 06:23:29,Home,Mobile,Direct,49,0,0
S11660,U138,2024-09-24 12:18:48,Product,Mobile,Ads,41,0,0
S11661,U373,2024-09-21 15:11:52,Product,Mobile,Direct,135,1,0
S11662,U963,2024-02-09 05:31:39,Home,Mobile,Ads,24,0,0
S11663,U156,2024-04-18 12:11:56,Home,Mobile,Direct,35,0,0
S11664,U380,2024-02-08 06:57:52,Home,Mobile,Social,34,0,0
S11665,U239,2024-03-11 13:12:16,Home,Mobile,Ads,20,0,0
S11666,U862,2024-10-11 18:31:14,Home,Mobile,Direct,6,0,0
S11667,U283,2024-03-16 14:44:25,Product,Mobile,Social,70,1,0
S11668,U322,2024-08-09 00:17:19,Home,Desktop,Social,56,0,0
S11669,U422,2024-12-25 19:12:45,Product,Mobile,Direct,100,1,0
S11670,U606,2024-03-31 15:57:06,Home,Mobile,Direct,13,0,0
S11671,U900,2024-12-29 16:59:00,Product,Mobile,Social,172,2,0
S11672,U806,2024-10-22 05:39:08,Home,Desktop,Ads,50,0,0
S11673,U798,2024-02-25 03:04:58,Cart,Desktop,Ads,295,2,1
S11674,U778,2024-11-02 23:30:38,Home,Desktop,Social,57,0,0
S11675,U190,2024-11-06 01:46:24,Home,Desktop,Direct,28,0,0
S11676,U960,2024-02-16 20:04:58,Product,Desktop,Direct,178,1,0
S11677,U739,2024-11-29 07:42:55,Home,Tablet,Ads,15,0,0
S11678,U597,2024-06-06 21:28:59,Home,Desktop,Ads,10,0,0
S11679,U210,2024-05-15 01:40:02,Home,Tablet,Ads,10,0,0
S11680,U807,2024-06-22 03:49:20,Cart,Mobile,Social,68,4,1
S11681,U408,2024-09-18 20:36:17,Cart,Mobile,Social,42,4,0
S11682,U368,2024-09-15 01:46:11,Home,Tablet,Ads,7,0,0
S11683,U744,2024-01-10 22:54:25,Product,Mobile,Direct,60,0,0
S11684,U295,2024-06-17 07:36:24,Product,Mobile,Ads,100,1,0
S11685,U724,2024-06-25 22:36:23,Home,Tablet,Ads,7,0,0
S11686,U152,2024-10-15 15:50:19,Cart,Mobile,Ads,105,2,1
S11687,U733,2024-10-05 08:48:40,Home,Desktop,Direct,28,0,0
S11688,U245,2024-06-29 04:01:08,Product,Tablet,Ads,30,0,0
S11689,U822,2024-01-08 08:27:08,Home,Mobile,Social,52,0,0
S11690,U233,2024-05-04 17:34:22,Product,Mobile,Ads,74,2,0
S11691,U890,2024-09-01 17:12:18,Home,Desktop,Direct,45,0,0
S11692,U116,2024-06-02 19:21:06,Home,Desktop,Ads,25,0,0
S11693,U947,2024-02-14 23:36:59,Home,Tablet,Social,55,0,0
S11694,U938,2024-09-26 18:20:52,Home,Desktop,Direct,38,0,0
S11695,U114,2024-02-24 23:06:18,Home,Mobile,Social,37,0,0
S11696,U772,2024-04-09 07:04:41,Home,Mobile,Direct,52,0,0
S11697,U866,2024-09-10 09:31:56,Home,Mobile,Ads,58,0,0
S11698,U217,2024-08-29 21:56:44,Product,Mobile,Direct,25,1,0
S11699,U290,2024-10-01 08:50:46,Home,Mobile,Social,23,0,0
S11700,U449,2024-09-14 18:31:24,Product,Mobile,Ads,142,0,0
S11701,U963,2024-07-06 20:45:44,Home,Mobile,Direct,12,0,0
S11702,U197,2024-05-01 19:07:13,Product,Mobile,Social,92,0,0
S11703,U330,2024-03-15 12:54:03,Home,Desktop,Direct,51,0,0
S11704,U527,2024-08-21 13:04:48,Home,Mobile,Direct,25,0,0
S11705,U151,2024-10-03 13:57:43,Home,Desktop,Direct,32,0,0
S11706,U804,2024-02-29 07:45:06,Home,Mobile,Direct,50,0,0
S11707,U109,2024-03-14 10:41:12,Home,Mobile,Ads,8,0,0
S11708,U547,2024-05-18 10:25:42,Product,Desktop,Direct,155,0,0
S11709,U864,2024-04-09 20:00:22,Product,Desktop,Ads,36,0,0
S11710,U357,2024-12-06 01:13:06,Home,Desktop,Ads,38,0,0
S11711,U987,2024-12-04 01:01:35,Product,Desktop,Ads,62,0,0
S11712,U873,2024-09-23 12:42:49,Home,Mobile,Direct,14,0,0
S11713,U717,2024-02-03 17:37:38,Home,Mobile,Direct,34,0,0
S11714,U925,2024-06-24 19:42:48,Product,Mobile,Direct,172,0,0
S11715,U376,2024-12-19 03:02:32,Home,Desktop,Direct,50,0,0
S11716,U783,2024-07-13 13:03:47,Product,Tablet,Direct,103,1,0
S11717,U714,2024-11-16 16:48:33,Cart,Mobile,Direct,288,1,0
S11718,U943,2024-09-08 03:32:44,Home,Mobile,Ads,51,0,0
S11719,U552,2024-07-25 09:34:00,Product,Mobile,Direct,45,0,0
S11720,U301,2024-07-31 04:10:44,Home,Mobile,Ads,14,0,0
S11721,U113,2024-10-07 01:10:35,Cart,Mobile,Direct,235,2,0
S11722,U268,2024-02-10 15:54:37,Home,Tablet,Ads,12,0,0
S11723,U490,2024-03-02 20:11:43,Home,Mobile,Direct,59,0,0
S11724,U478,2024-11-17 20:55:47,Product,Mobile,Direct,98,1,0
S11725,U988,2024-03-27 10:39:42,Home,Tablet,Direct,41,0,0
S11726,U307,2024-05-04 04:14:50,Home,Desktop,Direct,26,0,0
S11727,U941,2024-04-24 16:34:30,Home,Desktop,Ads,49,0,0
S11728,U835,2024-06-05 15:16:37,Home,Desktop,Direct,54,0,0
S11729,U845,2024-12-19 01:49:56,Home,Mobile,Ads,35,0,0
S11730,U806,2024-07-14 21:42:39,Home,Desktop,Ads,6,0,0
S11731,U477,2024-10-20 01:47:24,Home,Mobile,Ads,49,0,0
S11732,U225,2024-11-09 13:06:17,Product,Mobile,Social,161,0,0
S11733,U803,2024-06-01 17:40:40,Product,Tablet,Direct,176,3,0
S11734,U506,2024-03-23 13:49:30,Home,Mobile,Ads,31,0,0
S11735,U558,2024-02-14 23:19:15,Home,Mobile,Social,25,0,0
